image_path,true_label_index,true_label_name,top1_index,top1_name,top1_prob,top2_index,top2_name,top2_prob,top3_index,top3_name,top3_prob,top4_index,top4_name,top4_prob,top5_index,top5_name,top5_prob,entropy,conf_bin,log_entropy,entropy_qbin,entropy_bin
./data/gtsrb/GTSRB/Training/00008/00023_00013.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9799708127975464,5,Speed limit (80km/h),0.0161959398537874,7,Speed limit (100km/h),0.0008844769909046,38,Keep right,0.0007410778198391,29,Bicycles crossing,0.0004461169592104,0.10160436104925034,0.9-0.99,-0.9930876509161561,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00002/00016_00002.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.997685432434082,4,Speed limit (70km/h),0.0006833225488662,1,Speed limit (30km/h),0.0006100848549976,40,Roundabout mandatory,0.0001687801850493,3,Speed limit (60km/h),0.0001467333349864,0.014569486149090233,0.99-0.999,-1.8365557650533204,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00007/00013_00022.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,40,Roundabout mandatory,6.039455047179841e-10,5,Speed limit (80km/h),2.8658220241339905e-10,10,No passing for vehicles over 3.5t,1.711524810765752e-10,16,Vehicles > 3.5t prohibited,1.2960113537907603e-10,2.5911883128577192e-08,>0.9999,-7.586484263696081,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00002/00002_00011.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.999733030796051,4,Speed limit (70km/h),9.900107397697866e-05,1,Speed limit (30km/h),2.0148172552580945e-05,23,Slippery road,1.9304668967379257e-05,31,Wild animals crossing,1.912849984364584e-05,0.0018149848048699582,0.999-0.9999,-2.741127006305254,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00004/00024_00006.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),0.982432186603546,1,Speed limit (30km/h),0.0042978920973837,2,Speed limit (50km/h),0.0018173027783632,33,Turn right ahead,0.0016874654684215,6,End of speed limit (80km/h),0.0012557925656437,0.07146477235860815,0.9-0.99,-1.1459079853314749,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00021/00006_00003.ppm,21,Double curve,21,Double curve,0.96685129404068,24,Road narrows on the right,0.0272996295243501,18,General caution,0.0015395024092867,26,Traffic signals,0.0014823580859228,19,Dangerous curve to the left,0.0006768931052647,0.15546236017121007,0.9-0.99,-0.8083747432818471,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00003/00020_00028.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.9927746057510376,5,Speed limit (80km/h),0.0054309153929352,33,Turn right ahead,0.000768763537053,40,Roundabout mandatory,0.0002726998354773,6,End of speed limit (80km/h),0.0001652978244237,0.04471502174355227,0.99-0.999,-1.3495465537177538,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00004/00043_00018.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,6.381698502977429e-10,41,End of no passing,4.407449127885598e-10,2,Speed limit (50km/h),3.6854636009664427e-10,34,Turn left ahead,3.2554697826370216e-10,3.811847833903253e-08,>0.9999,-7.4188530512663915,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00010/00031_00026.ppm,10,No passing for vehicles over 3.5t,10,No passing for vehicles over 3.5t,0.9717175364494324,9,No passing,0.0075977831147611,5,Speed limit (80km/h),0.0057017104700207,26,Traffic signals,0.0022191042080521,42,End of no passing for vehicles > 3.5t,0.0012779143871739,0.11649008861855167,0.9-0.99,-0.9337110243456931,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00035/00016_00016.ppm,35,Ahead only,35,Ahead only,0.9995341300964355,37,Go straight or left,6.82105528539978e-05,12,Priority road,6.333104829536751e-05,33,Turn right ahead,5.615054033114575e-05,36,Go straight or right,3.99413620471023e-05,0.002686430931987041,0.999-0.9999,-2.570824320480804,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00007/00016_00003.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.99990975856781,1,Speed limit (30km/h),4.2076433601323515e-05,5,Speed limit (80km/h),8.482646990159992e-06,40,Roundabout mandatory,6.416192718461389e-06,4,Speed limit (70km/h),4.7581843318766914e-06,0.0007482874804762869,>0.9999,-3.125931520273754,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00004/00010_00025.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,2.380264207957339e-09,41,End of no passing,1.1282649259314326e-09,2,Speed limit (50km/h),8.879955659679695e-10,1,Speed limit (30km/h),8.532166639874105e-10,1.0682735976858091e-07,>0.9999,-6.971313439666768,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00011/00014_00003.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.9993879795074464,30,Beware of ice/snow,0.0005478904931806,37,Go straight or left,1.1023875231330749e-05,26,Traffic signals,7.70313727116445e-06,21,Double curve,4.847011496167397e-06,0.005002033176079408,0.999-0.9999,-2.300853432042796,"(-2.491, -1.637]",medium
./data/gtsrb/GTSRB/Training/00001/00046_00020.ppm,1,Speed limit (30km/h),1,Speed limit (30km/h),0.9981321692466736,4,Speed limit (70km/h),0.0004258298431523,5,Speed limit (80km/h),0.0003128369571641,2,Speed limit (50km/h),0.0002456337970215,3,Speed limit (60km/h),0.0001188473688671,0.010811421805924393,0.99-0.999,-1.9661171883503605,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00007/00013_00016.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,40,Roundabout mandatory,3.5144878673953883e-10,33,Turn right ahead,7.300673954269142e-11,5,Speed limit (80km/h),5.564217836484531e-11,10,No passing for vehicles over 3.5t,3.09280379084953e-11,1.1411984162704544e-08,>0.9999,-7.942600785384844,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00008/00026_00017.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9972617626190186,5,Speed limit (80km/h),0.0013511717552319,7,Speed limit (100km/h),0.0004068819398526,38,Keep right,0.0001648605975788,9,No passing,0.0001631644554436,0.017696826092457194,0.99-0.999,-1.7521046168979904,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00009/00009_00002.ppm,9,No passing,9,No passing,0.9479230642318726,3,Speed limit (60km/h),0.007178112398833,16,Vehicles > 3.5t prohibited,0.006419904064387,2,Speed limit (50km/h),0.0058942413888871,10,No passing for vehicles over 3.5t,0.0038152581546455,0.17004896183436255,0.9-0.99,-0.7694260151311394,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00000/00000_00019.ppm,0,Speed limit (20km/h),0,Speed limit (20km/h),0.9996953010559082,4,Speed limit (70km/h),0.0001204141080961,34,Turn left ahead,7.422496855724603e-05,1,Speed limit (30km/h),7.291306246770546e-05,27,Pedestrians,9.218159902957268e-06,0.0028985659236479286,0.999-0.9999,-2.537816817637447,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00022/00003_00021.ppm,22,Bumpy road,22,Bumpy road,0.999858260154724,9,No passing,0.0001234326919075,29,Bicycles crossing,9.29603265831247e-06,18,General caution,4.01532270188909e-06,15,No vehicles,1.852556920312054e-06,0.001434648005616551,0.999-0.9999,-2.843254640766836,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00005/00004_00023.ppm,5,Speed limit (80km/h),5,Speed limit (80km/h),0.9999949932098388,6,End of speed limit (80km/h),2.4696564651094377e-06,2,Speed limit (50km/h),9.827971325648832e-07,1,Speed limit (30km/h),7.494637657146086e-07,3,Speed limit (60km/h),3.337910925438337e-07,6.603658229432563e-05,>0.9999,-4.180215405045935,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00023/00010_00008.ppm,23,Slippery road,23,Slippery road,0.9999308586120604,29,Bicycles crossing,1.5710960724391043e-05,22,Bumpy road,8.37716470414307e-06,19,Dangerous curve to the left,8.124685336952098e-06,4,Speed limit (70km/h),6.890184522490017e-06,0.000517968283093543,>0.9999,-3.285696831885763,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00012/00042_00013.ppm,12,Priority road,12,Priority road,0.9999996423721312,13,Yield,4.890800298085196e-08,11,Right-of-way at the next intersection,3.3691936351942786e-08,39,Keep left,3.205177989684671e-08,14,Stop,1.8413267355299467e-08,2.6416374071233264e-06,>0.9999,-5.578126629771594,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00030/00000_00004.ppm,30,Beware of ice/snow,30,Beware of ice/snow,0.8772756457328796,29,Bicycles crossing,0.0592451430857181,11,Right-of-way at the next intersection,0.0257128179073333,5,Speed limit (80km/h),0.0085504204034805,24,Road narrows on the right,0.0048500620760023,0.4429848578330405,0.8-0.9,-0.353611118633618,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00038/00029_00013.ppm,38,Keep right,38,Keep right,0.9999996423721312,30,Beware of ice/snow,4.0345504714878195e-08,5,Speed limit (80km/h),3.87554415226532e-08,20,Dangerous curve to the right,3.556127836645828e-08,34,Turn left ahead,3.3573517299601014e-08,2.8936686292998843e-06,>0.9999,-5.538551053853538,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00008/00014_00004.ppm,8,Speed limit (120km/h),5,Speed limit (80km/h),0.6018646955490112,1,Speed limit (30km/h),0.1599304378032684,3,Speed limit (60km/h),0.0399872101843357,7,Speed limit (100km/h),0.0278812032192945,4,Speed limit (70km/h),0.0207474995404481,0.9076746731556964,0.6-0.8,-0.04206978250297727,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00007/00029_00017.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,5,Speed limit (80km/h),2.6670243791215853e-10,40,Roundabout mandatory,1.4919872282082023e-10,16,Vehicles > 3.5t prohibited,8.604068846285172e-11,10,No passing for vehicles over 3.5t,7.715623973059138e-11,1.3040868240188931e-08,>0.9999,-7.884660191710827,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00012/00018_00029.ppm,12,Priority road,12,Priority road,0.9999991655349731,11,Right-of-way at the next intersection,1.4634683509484605e-07,36,Go straight or right,9.721376414972839e-08,13,Yield,9.173307802257115e-08,33,Turn right ahead,7.45410630997867e-08,7.4170491017728934e-06,>0.9999,-5.129768787342525,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00000/00002_00019.ppm,0,Speed limit (20km/h),0,Speed limit (20km/h),0.9996981620788574,1,Speed limit (30km/h),0.0001788025983842,28,Children crossing,3.9876660594018176e-05,4,Speed limit (70km/h),3.157877654302865e-05,24,Road narrows on the right,1.2013555533485489e-05,0.00271201909270478,0.999-0.9999,-2.5667072571864513,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00005/00016_00008.ppm,5,Speed limit (80km/h),5,Speed limit (80km/h),0.9999998807907104,6,End of speed limit (80km/h),8.703427312184432e-08,1,Speed limit (30km/h),2.640403096165755e-08,2,Speed limit (50km/h),1.2366401236363345e-08,3,Speed limit (60km/h),6.3823946128138695e-09,2.340465975268965e-06,>0.9999,-5.6306974825261324,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00007/00020_00003.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.9999992847442628,5,Speed limit (80km/h),3.4280193972335837e-07,40,Roundabout mandatory,7.94413921312298e-08,10,No passing for vehicles over 3.5t,7.701118676095575e-08,1,Speed limit (30km/h),5.6056279618132976e-08,9.314323468414866e-06,>0.9999,-5.030848637308625,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00008/00011_00018.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9912630319595336,7,Speed limit (100km/h),0.0034251217730343,5,Speed limit (80km/h),0.0013805405469611,4,Speed limit (70km/h),0.0009526561480015,10,No passing for vehicles over 3.5t,0.0004864522488787,0.047570803306653794,0.99-0.999,-1.3226595147744293,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00011/00002_00014.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.9994705319404602,30,Beware of ice/snow,0.0004471788415685,7,Speed limit (100km/h),1.5777388398419134e-05,37,Go straight or left,1.2785804756276777e-05,18,General caution,1.1789792552008294e-05,0.004430521155704535,0.999-0.9999,-2.353545185251268,"(-2.491, -1.637]",medium
./data/gtsrb/GTSRB/Training/00012/00006_00020.ppm,12,Priority road,12,Priority road,0.9999943971633912,13,Yield,5.752497713729099e-07,39,Keep left,4.909015842713416e-07,11,Right-of-way at the next intersection,4.800477881872212e-07,33,Turn right ahead,3.834979906969238e-07,3.364977910864943e-05,>0.9999,-4.473017769416592,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00014/00017_00010.ppm,14,Stop,14,Stop,0.9880032539367676,7,Speed limit (100km/h),0.010628611780703,12,Priority road,0.0002088269975502,1,Speed limit (30km/h),0.0001326854981016,40,Roundabout mandatory,0.0001271930668735,0.06431814517345803,0.9-0.99,-1.191666488390713,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00004/00004_00014.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),0.9999998807907104,2,Speed limit (50km/h),3.0238496151469014e-08,33,Turn right ahead,2.7382631273553674e-08,41,End of no passing,1.3237360541040744e-08,34,Turn left ahead,8.295397257995774e-09,1.514067484563662e-06,>0.9999,-5.819854480321133,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00012/00020_00008.ppm,12,Priority road,12,Priority road,0.9999996423721312,32,End of all speed and passing limits,5.6840423923176786e-08,13,Yield,5.311516559913798e-08,38,Keep right,4.4780204433436666e-08,11,Right-of-way at the next intersection,3.79721498688923e-08,3.602170361554741e-06,>0.9999,-5.443435630881441,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00025/00010_00020.ppm,25,Road work,25,Road work,0.9999996423721312,8,Speed limit (120km/h),1.1620962681035964e-07,33,Turn right ahead,8.6517694342092e-08,24,Road narrows on the right,5.8773956368440856e-08,26,Traffic signals,4.7769127320407285e-08,5.404072779215371e-06,>0.9999,-5.267278730396234,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00004/00041_00003.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,6.196300139649225e-10,41,End of no passing,4.279030463294475e-10,34,Turn left ahead,3.683868210480057e-10,1,Speed limit (30km/h),3.207560883566884e-10,3.737700958314023e-08,>0.9999,-7.427383828962384,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00003/00017_00011.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.9681052565574646,5,Speed limit (80km/h),0.0143978018313646,33,Turn right ahead,0.0053687077015638,40,Roundabout mandatory,0.0029116203077137,6,End of speed limit (80km/h),0.0020384776871651,0.1501307924506345,0.9-0.99,-0.8235302230111788,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00008/00013_00013.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.5018158555030823,7,Speed limit (100km/h),0.3474951088428497,5,Speed limit (80km/h),0.1285031884908676,1,Speed limit (30km/h),0.0064781564287841,10,No passing for vehicles over 3.5t,0.0024556589778512,1.0243825369083308,<0.6,0.010462166254260972,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00038/00004_00010.ppm,38,Keep right,38,Keep right,0.9999841451644896,20,Dangerous curve to the right,1.6002985603336128e-06,34,Turn left ahead,1.578672254254343e-06,12,Priority road,1.2329207947914256e-06,17,No entry,8.403421247749066e-07,8.683177194995728e-05,>0.9999,-4.061321331367943,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00038/00040_00006.ppm,38,Keep right,38,Keep right,0.9999994039535522,34,Turn left ahead,1.313539854663759e-07,30,Beware of ice/snow,8.784946459172717e-08,17,No entry,5.4754821121605346e-08,35,Ahead only,4.0131215683913985e-08,5.703742078207624e-06,>0.9999,-5.243840045258171,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00035/00002_00000.ppm,35,Ahead only,35,Ahead only,0.7291093468666077,12,Priority road,0.1122603788971901,36,Go straight or right,0.0781679823994636,33,Turn right ahead,0.0455757975578308,34,Turn left ahead,0.0066980882547795,0.8493822120337853,0.6-0.8,-0.07089683834890438,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00010/00027_00020.ppm,10,No passing for vehicles over 3.5t,10,No passing for vehicles over 3.5t,0.9876474142074584,5,Speed limit (80km/h),0.0083031300455331,42,End of no passing for vehicles > 3.5t,0.0006596055463887,9,No passing,0.0004847056407015,3,Speed limit (60km/h),0.0003349344187881,0.06326741730685256,0.9-0.99,-1.1988198938772137,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00012/00016_00026.ppm,12,Priority road,12,Priority road,0.9999994039535522,39,Keep left,7.730214690582217e-08,18,General caution,5.9104898753048474e-08,13,Yield,5.84030495076604e-08,38,Keep right,5.7211632764619935e-08,4.772490590841481e-06,>0.9999,-5.321254828163077,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00002/00013_00000.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.9975044131278992,4,Speed limit (70km/h),0.0006920233136042,1,Speed limit (30km/h),0.0003884259785991,23,Slippery road,0.0002520901616662,40,Roundabout mandatory,0.000159408795298,0.014060650200318488,0.99-0.999,-1.8519945959367015,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00004/00042_00013.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,1.764040802321176e-09,1,Speed limit (30km/h),8.767900849804278e-10,41,End of no passing,7.295234971671505e-10,34,Turn left ahead,5.660226731762917e-10,8.1235796256074e-08,>0.9999,-7.090247212245861,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00030/00001_00026.ppm,30,Beware of ice/snow,30,Beware of ice/snow,0.9996944665908812,28,Children crossing,0.0002635371638461,24,Road narrows on the right,2.062207022390794e-05,11,Right-of-way at the next intersection,1.5402500139316544e-05,29,Bicycles crossing,1.7186951026815225e-06,0.002893363064866314,0.999-0.9999,-2.538597066659993,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00006/00005_00026.ppm,6,End of speed limit (80km/h),6,End of speed limit (80km/h),0.99811053276062,32,End of all speed and passing limits,0.0013574539916589,42,End of no passing for vehicles > 3.5t,0.000259144580923,20,Dangerous curve to the right,4.3801563151646405e-05,18,General caution,3.4365293686278164e-05,0.013782644465841145,0.99-0.999,-1.8606674466395072,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00013/00036_00011.ppm,13,Yield,13,Yield,0.9999877214431764,30,Beware of ice/snow,4.7466846808674745e-06,32,End of all speed and passing limits,1.3346225387067534e-06,31,Wild animals crossing,1.1856768651341554e-06,1,Speed limit (30km/h),9.62136368798383e-07,0.00011802523355870034,>0.9999,-3.92802512779611,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00007/00002_00003.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,5,Speed limit (80km/h),1.0802407857113392e-09,40,Roundabout mandatory,5.112486545222339e-10,16,Vehicles > 3.5t prohibited,2.2824367396090395e-10,10,No passing for vehicles over 3.5t,1.9346640955930638e-10,4.262968578053521e-08,>0.9999,-7.370277680998031,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00038/00035_00008.ppm,38,Keep right,38,Keep right,0.9999949932098388,34,Turn left ahead,8.235913355747471e-07,12,Priority road,6.406836519090575e-07,20,Dangerous curve to the right,3.10718036189428e-07,5,Speed limit (80km/h),2.839921933173173e-07,3.461847335437181e-05,>0.9999,-4.460692075515434,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00004/00015_00020.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,0,Speed limit (20km/h),4.4944126198487306e-10,33,Turn right ahead,4.2932715715870984e-10,34,Turn left ahead,2.8054431000512636e-10,41,End of no passing,1.8847289007251078e-10,2.931908077456221e-08,>0.9999,-7.5328348375814445,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00007/00006_00003.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.5567702651023865,5,Speed limit (80km/h),0.3584696054458618,1,Speed limit (30km/h),0.016455702483654,40,Roundabout mandatory,0.0098948339000344,10,No passing for vehicles over 3.5t,0.0070843370631337,0.8421276421162154,<0.6,-0.07462207706823704,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00011/00025_00024.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.9998812675476074,30,Beware of ice/snow,9.766984294401482e-05,37,Go straight or left,4.907591574010439e-06,33,Turn right ahead,3.0880414669809397e-06,21,Double curve,1.937874685609131e-06,0.001145266294372597,0.999-0.9999,-2.9410935201674198,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00031/00017_00000.ppm,31,Wild animals crossing,31,Wild animals crossing,0.9999994039535522,19,Dangerous curve to the left,2.3996730647013464e-07,28,Children crossing,1.795964692519192e-07,21,Double curve,3.2433423058364497e-08,22,Bumpy road,2.6975218503366705e-08,8.072815722562407e-06,>0.9999,-5.0929749072073225,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00008/00004_00025.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9997267127037048,5,Speed limit (80km/h),0.0001098983193514,7,Speed limit (100km/h),4.821272159460932e-05,9,No passing,3.814052979578264e-05,38,Keep right,2.539592605899088e-05,0.0024110700597119654,0.999-0.9999,-2.6177901697392914,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00007/00006_00029.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.9996055960655212,1,Speed limit (30km/h),0.0001509138965047,4,Speed limit (70km/h),5.632205284200609e-05,40,Roundabout mandatory,4.769794759340584e-05,5,Speed limit (80km/h),3.6827266740147024e-05,0.003123870209781819,0.999-0.9999,-2.5053070183005635,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00023/00010_00016.ppm,23,Slippery road,23,Slippery road,0.9999229907989502,29,Bicycles crossing,3.5943605325883254e-05,22,Bumpy road,9.805437912291382e-06,19,Dangerous curve to the left,4.905274636257673e-06,31,Wild animals crossing,4.024427198601188e-06,0.0006678831175177068,>0.9999,-3.175299533668462,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00013/00016_00027.ppm,13,Yield,13,Yield,1.0,30,Beware of ice/snow,3.6689780102960874e-08,31,Wild animals crossing,5.849045248140783e-09,1,Speed limit (30km/h),4.894429750379459e-09,24,Road narrows on the right,2.412183786049127e-09,8.80552531045759e-07,>0.9999,-6.055244237049219,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00033/00010_00010.ppm,33,Turn right ahead,33,Turn right ahead,0.9999942779541016,4,Speed limit (70km/h),4.1973676161433104e-06,40,Roundabout mandatory,3.619756512307504e-07,35,Ahead only,3.2581181130808545e-07,36,Go straight or right,2.34670764598377e-07,7.150746756624099e-05,>0.9999,-4.145648596132984,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00004/00027_00016.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),0.9994636178016664,1,Speed limit (30km/h),0.0002983792801387,0,Speed limit (20km/h),6.266644777497277e-05,2,Speed limit (50km/h),2.4132710677804425e-05,26,Traffic signals,2.099121229548473e-05,0.004047374810263121,0.999-0.9999,-2.3928265754636437,"(-2.491, -1.637]",medium
./data/gtsrb/GTSRB/Training/00007/00019_00020.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,40,Roundabout mandatory,1.636513702329978e-09,5,Speed limit (80km/h),1.0578629083823896e-09,10,No passing for vehicles over 3.5t,4.975848066912647e-10,1,Speed limit (30km/h),4.1195638567081966e-10,7.452699677158097e-08,>0.9999,-7.12768055195827,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00012/00013_00016.ppm,12,Priority road,12,Priority road,0.9999954700469972,32,End of all speed and passing limits,1.0737144293671008e-06,13,Yield,9.05686647456605e-07,11,Right-of-way at the next intersection,3.950894154058915e-07,17,No entry,1.9692652131197977e-07,4.0755616581034444e-05,>0.9999,-4.389812521493346,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00007/00000_00001.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.9999991655349731,5,Speed limit (80km/h),3.42603215131021e-07,40,Roundabout mandatory,1.5451927026788328e-07,10,No passing for vehicles over 3.5t,1.0048557896880085e-07,1,Speed limit (30km/h),8.763656467181137e-08,1.1401255557540028e-05,>0.9999,-4.943047281476471,"(-9.238, -4.526]",low
./data/gtsrb/GTSRB/Training/00028/00001_00016.ppm,28,Children crossing,28,Children crossing,0.9999961853027344,24,Road narrows on the right,3.660461061372189e-06,30,Beware of ice/snow,1.0660247085070297e-07,11,Right-of-way at the next intersection,9.620133134546904e-09,36,Go straight or right,5.519027457268066e-09,5.1629988663898724e-05,>0.9999,-4.287097961896651,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00003/00027_00025.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.9435492753982544,5,Speed limit (80km/h),0.049827191978693,33,Turn right ahead,0.0033517186529934,6,End of speed limit (80km/h),0.0013076573377475,40,Roundabout mandatory,0.0004238028195686,0.23534056882507817,0.9-0.99,-0.6283032011766381,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00018/00025_00006.ppm,18,General caution,18,General caution,0.9999552965164183,24,Road narrows on the right,2.8631386157940145e-05,26,Traffic signals,1.2084206900908612e-05,11,Right-of-way at the next intersection,6.861006340841413e-07,36,Go straight or right,6.554208198394917e-07,0.0005001216512354993,>0.9999,-3.300924342727199,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00004/00007_00003.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),0.9999986886978148,0,Speed limit (20km/h),3.3971360835494124e-07,34,Turn left ahead,1.605497033096981e-07,41,End of no passing,1.6000691971385097e-07,1,Speed limit (30km/h),1.598159826698975e-07,1.3887926945827396e-05,>0.9999,-4.857362545394163,"(-9.238, -4.526]",low
./data/gtsrb/GTSRB/Training/00007/00013_00018.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,40,Roundabout mandatory,2.7086982656854275e-10,5,Speed limit (80km/h),8.646248994548245e-11,16,Vehicles > 3.5t prohibited,5.775143210873246e-11,10,No passing for vehicles over 3.5t,5.273936495853171e-11,1.0575164196217146e-08,>0.9999,-7.975671815332196,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00004/00011_00013.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,1.8298385029424935e-10,41,End of no passing,7.0901333415474e-11,2,Speed limit (50km/h),6.787593404000701e-11,34,Turn left ahead,4.223372346290333e-11,8.352841787703063e-09,>0.9999,-8.078113754038359,"(-9.238, -4.526]",ultra_low
